,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,y
18116,55,management,married,tertiary,0,33,1,0,cellular,30,7,246,3,-1,0,0
18117,35,unemployed,single,secondary,0,0,0,0,cellular,30,7,740,3,-1,0,0
18118,38,management,married,tertiary,0,-299,1,0,cellular,30,7,86,3,-1,0,0
18119,46,retired,married,secondary,0,119,0,1,cellular,30,7,85,2,-1,0,0
18120,59,management,married,tertiary,0,332,1,1,cellular,30,7,35,2,-1,0,0
18121,58,retired,divorced,tertiary,0,-1598,1,0,cellular,30,7,104,7,-1,0,0
18122,52,management,divorced,tertiary,0,147,0,0,cellular,30,7,90,4,-1,0,0
18123,44,blue-collar,divorced,secondary,0,221,0,0,cellular,30,7,149,13,-1,0,0
18124,55,entrepreneur,divorced,secondary,0,1553,0,0,cellular,30,7,85,3,-1,0,0
18125,55,self-employed,married,primary,0,2349,0,1,telephone,30,7,350,3,-1,0,0
18126,35,management,married,tertiary,0,-468,1,0,cellular,30,7,540,8,-1,0,1
18127,30,admin.,single,secondary,0,330,0,1,cellular,30,7,115,5,-1,0,0
18128,42,services,divorced,secondary,0,732,0,0,cellular,30,7,109,3,-1,0,0
18129,53,management,single,tertiary,0,0,0,0,cellular,30,7,595,1,-1,0,0
18130,49,technician,married,secondary,0,1712,1,0,cellular,30,7,155,3,-1,0,0
18131,52,management,divorced,tertiary,0,0,1,1,cellular,30,7,278,3,-1,0,0
18132,53,blue-collar,married,secondary,0,285,1,1,telephone,30,7,242,4,-1,0,0
18133,35,blue-collar,married,secondary,0,3188,1,0,cellular,30,7,288,3,-1,0,0
18134,54,unemployed,divorced,secondary,0,3721,1,0,cellular,30,7,163,1,-1,0,0
18135,58,management,married,tertiary,0,230,1,0,telephone,30,7,339,10,-1,0,0
18136,60,retired,married,secondary,0,194,0,1,cellular,30,7,61,5,-1,0,0
18137,43,technician,single,secondary,0,34,0,0,telephone,30,7,29,1,-1,0,0
18138,41,services,divorced,secondary,0,97,0,0,cellular,30,7,244,3,-1,0,0
18139,53,retired,married,primary,0,0,0,0,cellular,30,7,123,1,-1,0,0
18140,37,management,single,tertiary,0,2173,0,0,cellular,30,7,352,1,-1,0,0
18141,56,management,divorced,tertiary,0,66,0,1,cellular,30,7,72,4,-1,0,0
18142,57,services,divorced,secondary,0,4664,0,0,cellular,30,7,103,1,-1,0,0
18143,31,technician,divorced,secondary,0,-174,0,1,cellular,30,7,113,10,-1,0,0
18144,57,blue-collar,married,primary,0,133,0,1,cellular,30,7,173,4,-1,0,0
18145,44,self-employed,single,secondary,0,0,0,0,cellular,30,7,187,3,-1,0,0
18146,40,admin.,married,secondary,1,-444,0,1,telephone,30,7,168,8,-1,0,0
18147,43,housemaid,married,primary,0,410,1,1,cellular,30,7,50,2,-1,0,0
18148,51,housemaid,married,primary,0,0,1,0,telephone,30,7,191,3,-1,0,0
18149,40,services,married,secondary,0,251,1,0,cellular,30,7,153,6,-1,0,0
18150,59,management,single,tertiary,0,1180,0,0,cellular,30,7,22,3,-1,0,0
18151,39,self-employed,single,tertiary,0,3972,0,0,cellular,30,7,122,3,-1,0,0
18152,35,services,married,secondary,0,0,1,0,cellular,30,7,251,3,-1,0,0
18153,26,blue-collar,single,secondary,0,856,1,1,cellular,30,7,95,5,-1,0,0
18154,58,blue-collar,married,primary,0,128,1,0,telephone,30,7,49,5,-1,0,0
18155,55,management,married,tertiary,0,2366,1,1,cellular,30,7,94,4,-1,0,0
18156,55,unemployed,married,secondary,0,2489,0,0,cellular,30,7,207,1,-1,0,0
18157,53,unemployed,married,secondary,0,2248,1,0,cellular,30,7,122,1,-1,0,0
18158,42,services,married,unknown,0,1340,0,1,cellular,30,7,88,5,-1,0,0
18159,44,services,married,secondary,0,1326,0,0,cellular,30,7,96,1,-1,0,0
18160,40,self-employed,single,tertiary,0,819,0,0,cellular,30,7,100,3,-1,0,0
18161,59,retired,divorced,secondary,0,679,0,0,cellular,30,7,761,4,-1,0,1
18162,45,technician,divorced,secondary,0,167,0,0,cellular,30,7,97,11,-1,0,0
18163,46,unemployed,divorced,secondary,0,0,0,0,cellular,30,7,638,3,-1,0,0
18164,40,blue-collar,married,secondary,0,384,0,1,cellular,30,7,142,3,-1,0,0
18165,42,entrepreneur,married,unknown,0,206,1,0,cellular,30,7,695,2,-1,0,1
18166,45,management,married,tertiary,0,1300,0,0,cellular,30,7,135,3,-1,0,0
18167,37,admin.,married,unknown,0,892,1,0,cellular,30,7,269,17,-1,0,0
18168,57,retired,divorced,secondary,0,39,1,0,cellular,30,7,354,3,-1,0,0
18169,48,blue-collar,married,secondary,0,305,0,0,telephone,30,7,169,3,-1,0,0
18170,56,services,married,secondary,0,5486,1,0,cellular,30,7,251,3,-1,0,0
18171,27,management,single,tertiary,0,1,1,0,cellular,30,7,764,4,-1,0,1
18172,46,entrepreneur,married,secondary,0,4000,0,0,cellular,30,7,251,3,-1,0,0
18173,60,housemaid,married,primary,0,921,0,0,telephone,30,7,23,15,-1,0,0
18174,46,technician,married,tertiary,0,16,0,0,cellular,30,7,121,3,-1,0,0
18175,48,admin.,married,tertiary,0,1015,0,1,telephone,30,7,100,3,-1,0,0
18176,36,blue-collar,married,secondary,0,0,1,0,cellular,30,7,184,6,-1,0,0
18177,36,admin.,married,secondary,0,251,0,0,cellular,30,7,180,7,-1,0,0
18178,30,self-employed,single,tertiary,0,166,0,0,cellular,30,7,151,4,-1,0,0
18179,31,blue-collar,married,secondary,0,29,0,0,cellular,30,7,130,3,-1,0,0
18180,47,management,married,tertiary,0,337,0,0,telephone,30,7,300,5,-1,0,0
18181,59,management,married,tertiary,0,123,1,0,cellular,30,7,70,6,-1,0,0
18182,30,admin.,single,secondary,0,285,1,0,cellular,30,7,68,11,-1,0,0
18183,29,blue-collar,married,secondary,0,1175,1,1,cellular,30,7,141,4,-1,0,0
18184,51,services,married,secondary,0,-437,0,1,cellular,30,7,130,3,-1,0,0
18185,53,management,divorced,tertiary,1,0,1,1,cellular,30,7,75,5,-1,0,0
18186,45,management,married,tertiary,0,81,0,1,cellular,30,7,61,3,-1,0,0
18187,58,technician,married,secondary,0,86,0,0,cellular,30,7,95,3,-1,0,0
18188,56,unemployed,divorced,tertiary,0,0,1,0,cellular,30,7,1259,6,-1,0,0
18189,27,technician,single,secondary,0,489,1,0,cellular,30,7,356,4,-1,0,1
18190,34,admin.,married,primary,0,412,1,0,cellular,30,7,134,2,-1,0,0
18191,25,blue-collar,married,secondary,0,-288,0,1,cellular,30,7,311,4,-1,0,0
18192,49,admin.,divorced,secondary,0,769,0,0,cellular,30,7,157,4,-1,0,0
18193,27,housemaid,single,secondary,1,-319,0,1,cellular,30,7,89,2,-1,0,0
18194,46,management,married,tertiary,0,37,1,0,cellular,30,7,239,4,-1,0,0
18195,36,housemaid,married,primary,0,78,1,0,telephone,30,7,2692,9,-1,0,1
18196,30,management,single,secondary,0,-62,0,1,cellular,30,7,117,17,-1,0,0
18197,56,technician,divorced,unknown,0,1939,1,0,cellular,30,7,121,3,-1,0,0
18198,59,housemaid,divorced,primary,0,2518,0,0,cellular,30,7,675,3,-1,0,1
18199,38,technician,single,unknown,0,1923,0,0,cellular,30,7,331,4,-1,0,0
18200,43,admin.,married,secondary,0,2682,0,0,cellular,30,7,103,8,-1,0,0
18201,39,management,married,tertiary,0,346,0,0,cellular,30,7,230,3,-1,0,0
18202,48,self-employed,married,tertiary,0,0,0,0,cellular,30,7,100,5,-1,0,0
18203,27,services,divorced,secondary,0,397,0,1,cellular,30,7,192,3,-1,0,0
18204,43,blue-collar,single,primary,0,2,1,0,cellular,30,7,783,3,-1,0,0
18205,34,technician,single,tertiary,0,184,1,0,cellular,30,7,87,3,-1,0,0
18206,44,services,married,secondary,0,972,1,0,cellular,30,7,294,3,-1,0,0
18207,40,management,single,tertiary,0,89,1,0,cellular,30,7,96,6,-1,0,0
18208,41,admin.,married,secondary,0,1705,0,0,cellular,30,7,92,3,-1,0,0
18209,36,services,married,secondary,0,0,1,0,cellular,30,7,54,12,-1,0,0
18210,36,services,married,secondary,0,-11,1,0,cellular,30,7,172,28,-1,0,0
18211,39,technician,married,tertiary,0,-1099,1,0,cellular,30,7,56,9,-1,0,0
18212,30,management,single,tertiary,1,35,0,0,cellular,30,7,185,4,-1,0,0
18213,59,management,divorced,tertiary,0,0,0,0,telephone,30,7,196,3,-1,0,0
18214,25,admin.,single,secondary,0,230,0,0,telephone,30,7,394,14,-1,0,0
18215,51,housemaid,married,primary,0,1337,0,0,telephone,30,7,74,6,-1,0,0
18216,43,admin.,married,secondary,0,378,0,0,cellular,30,7,782,8,-1,0,1
18217,53,blue-collar,married,secondary,0,2047,0,0,telephone,30,7,342,6,-1,0,0
18218,33,management,divorced,secondary,0,321,0,1,cellular,30,7,151,10,-1,0,0
18219,48,housemaid,married,primary,0,283,1,0,telephone,30,7,383,7,-1,0,0
18220,52,management,married,secondary,0,0,0,0,cellular,30,7,249,3,-1,0,0
18221,54,technician,single,secondary,0,23,0,0,cellular,30,7,93,4,-1,0,0
18222,40,management,married,tertiary,0,423,1,0,cellular,30,7,134,24,-1,0,0
18223,59,blue-collar,married,primary,0,-209,0,0,telephone,30,7,215,3,-1,0,0
18224,37,admin.,single,tertiary,0,869,0,0,cellular,30,7,60,8,-1,0,0
18225,49,blue-collar,married,secondary,0,395,0,1,cellular,30,7,188,3,-1,0,0
18226,30,management,married,tertiary,0,160,1,0,cellular,30,7,83,4,-1,0,0
18227,39,blue-collar,married,secondary,0,8,0,0,cellular,30,7,88,3,-1,0,0
18228,35,unemployed,married,unknown,0,144,0,0,cellular,30,7,187,3,-1,0,0
18229,29,blue-collar,married,primary,0,630,1,0,cellular,30,7,219,5,-1,0,0
18230,44,self-employed,married,unknown,0,680,1,0,telephone,30,7,84,4,-1,0,0
18231,44,services,married,secondary,0,742,0,0,telephone,30,7,77,5,-1,0,0
18232,26,services,married,secondary,1,13,1,1,cellular,30,7,21,25,-1,0,0
18233,26,self-employed,single,tertiary,0,50,0,0,cellular,30,7,160,4,-1,0,0
18234,33,management,married,tertiary,0,89,1,0,cellular,30,7,61,4,-1,0,0
18235,55,retired,married,secondary,0,4194,0,1,telephone,30,7,208,3,-1,0,0
18236,40,management,single,secondary,0,900,1,0,cellular,30,7,84,2,-1,0,0
18237,29,admin.,single,secondary,0,345,1,1,cellular,30,7,98,13,-1,0,0
18238,39,technician,single,secondary,0,391,0,1,cellular,30,7,962,4,-1,0,1
18239,35,technician,married,secondary,1,-1322,1,0,cellular,30,7,105,11,-1,0,0
18240,56,unemployed,married,unknown,0,846,1,0,telephone,30,7,213,7,-1,0,0
18241,44,blue-collar,married,secondary,0,5414,0,0,cellular,30,7,166,4,-1,0,0
18242,51,services,married,secondary,0,393,1,1,cellular,30,7,111,8,-1,0,0
18243,33,unemployed,married,secondary,0,-144,0,0,cellular,30,7,481,3,-1,0,1
18244,44,services,married,secondary,0,3536,0,0,cellular,31,7,106,6,-1,0,0
18245,41,blue-collar,married,primary,0,1500,1,0,cellular,31,7,101,6,-1,0,0
18246,40,services,divorced,secondary,0,694,1,0,cellular,31,7,75,14,-1,0,0
18247,30,admin.,single,secondary,0,394,1,1,cellular,31,7,75,3,-1,0,0
18248,34,admin.,married,secondary,0,244,1,0,cellular,31,7,56,4,-1,0,0
18249,57,blue-collar,divorced,secondary,0,644,0,1,cellular,31,7,263,4,-1,0,0
18250,50,technician,married,tertiary,0,3337,1,1,telephone,31,7,24,14,-1,0,0
18251,43,admin.,married,secondary,0,0,0,0,cellular,31,7,408,8,-1,0,0
18252,35,management,married,tertiary,0,11,0,0,cellular,31,7,22,19,-1,0,0
18253,27,services,single,secondary,0,0,1,0,cellular,31,7,35,6,-1,0,0
18254,30,admin.,married,secondary,0,116,1,0,cellular,31,7,15,19,-1,0,0
18255,39,admin.,married,secondary,0,70,1,0,cellular,31,7,13,11,-1,0,0
18256,56,management,married,tertiary,0,25290,0,0,cellular,31,7,81,12,-1,0,0
18257,54,management,married,tertiary,0,1938,1,0,telephone,31,7,81,7,-1,0,0
18258,44,management,single,tertiary,0,670,1,0,cellular,31,7,435,6,-1,0,0
18259,53,entrepreneur,married,tertiary,0,17410,0,0,cellular,31,7,59,6,-1,0,0
18260,45,blue-collar,married,secondary,0,726,1,0,cellular,31,7,175,6,-1,0,0
18261,41,services,married,unknown,0,5980,1,0,cellular,31,7,150,3,-1,0,0
18262,46,technician,married,secondary,0,5681,0,0,telephone,31,7,43,5,-1,0,0
18263,59,management,divorced,tertiary,0,0,1,0,cellular,31,7,52,8,-1,0,0
18264,56,management,married,secondary,0,208,0,1,telephone,31,7,84,6,-1,0,0
18265,45,management,divorced,secondary,0,51,1,0,cellular,31,7,67,8,-1,0,0
18266,58,management,married,tertiary,0,0,0,0,cellular,31,7,85,4,-1,0,0
18267,38,unemployed,married,primary,0,311,0,0,telephone,31,7,80,11,-1,0,0
18268,34,management,married,tertiary,0,82,0,0,cellular,31,7,134,5,-1,0,0
18269,43,admin.,married,secondary,0,1996,0,1,cellular,31,7,34,3,-1,0,0
18270,46,management,married,secondary,0,1114,0,0,cellular,31,7,87,8,-1,0,0
18271,48,management,married,tertiary,0,10347,1,0,cellular,31,7,153,6,-1,0,0
18272,54,services,married,secondary,0,2061,1,0,telephone,31,7,301,7,-1,0,0
18273,59,blue-collar,married,primary,0,80,1,0,telephone,31,7,46,21,-1,0,0
18274,59,retired,married,unknown,0,201,0,0,cellular,31,7,69,7,-1,0,0
18275,41,management,single,secondary,0,1138,0,0,cellular,31,7,283,18,-1,0,0
18276,38,technician,married,secondary,1,0,0,1,cellular,31,7,44,28,-1,0,0
18277,41,technician,single,secondary,0,3023,0,0,cellular,31,7,616,3,-1,0,0
18278,46,admin.,married,secondary,0,526,0,1,cellular,31,7,251,3,-1,0,0
18279,59,blue-collar,divorced,primary,0,4399,1,0,telephone,31,7,69,8,-1,0,0
18280,48,blue-collar,married,primary,0,816,1,0,cellular,31,7,114,7,-1,0,0
18281,44,services,married,secondary,0,0,0,0,cellular,31,7,160,5,-1,0,0
18282,43,admin.,married,secondary,0,352,0,1,cellular,31,7,165,4,-1,0,0
18283,27,technician,single,secondary,0,0,0,0,cellular,31,7,13,3,-1,0,0
18284,42,self-employed,married,tertiary,0,0,1,0,telephone,31,7,650,19,-1,0,0
18285,37,blue-collar,married,secondary,0,417,0,0,cellular,31,7,1212,5,-1,0,0
18286,49,retired,divorced,secondary,0,224,0,1,cellular,31,7,79,4,-1,0,0
18287,53,retired,married,primary,0,118,0,0,telephone,31,7,176,5,-1,0,0
18288,37,admin.,single,secondary,0,483,0,0,cellular,31,7,11,11,-1,0,0
18289,35,technician,single,secondary,0,161,1,1,cellular,31,7,175,4,-1,0,0
18290,38,admin.,married,tertiary,0,1209,0,0,cellular,31,7,98,5,-1,0,0
18291,47,entrepreneur,married,secondary,0,404,0,0,telephone,31,7,125,7,-1,0,0
18292,30,management,single,tertiary,0,47,0,1,cellular,31,7,11,17,-1,0,0
18293,58,blue-collar,married,primary,0,0,1,0,cellular,31,7,5,25,-1,0,0
18294,33,entrepreneur,married,tertiary,0,1636,0,0,cellular,31,7,8,25,-1,0,0
18295,45,management,married,tertiary,0,385,0,1,cellular,31,7,12,16,-1,0,0
18296,36,self-employed,single,tertiary,0,1240,0,0,cellular,31,7,812,3,-1,0,1
18297,35,technician,single,tertiary,0,6763,0,0,telephone,31,7,23,4,-1,0,0
18298,28,management,single,tertiary,0,1837,1,0,telephone,31,7,49,3,-1,0,0
18299,42,admin.,married,secondary,0,3842,0,0,cellular,31,7,130,4,-1,0,0
18300,46,admin.,single,secondary,0,272,0,0,cellular,31,7,149,4,-1,0,0
18301,41,management,single,tertiary,0,0,0,0,cellular,31,7,24,4,-1,0,0
18302,34,technician,single,tertiary,0,-554,1,1,cellular,31,7,68,3,-1,0,0
18303,45,blue-collar,married,primary,0,-60,0,0,cellular,31,7,110,4,-1,0,0
18304,46,management,married,tertiary,0,1139,0,0,cellular,31,7,466,4,-1,0,0
18305,51,blue-collar,married,primary,0,63,1,1,cellular,31,7,87,4,-1,0,0
18306,45,admin.,married,secondary,0,194,0,0,cellular,31,7,517,4,-1,0,0
18307,23,housemaid,married,tertiary,0,1226,0,0,cellular,31,7,350,4,-1,0,0
18308,47,management,married,unknown,0,4567,0,0,telephone,31,7,921,4,-1,0,0
18309,48,retired,married,primary,0,1591,0,0,cellular,31,7,217,4,-1,0,0
18310,35,blue-collar,divorced,primary,0,1792,1,0,cellular,31,7,630,6,-1,0,1
18311,50,unemployed,divorced,tertiary,0,64,0,0,cellular,31,7,81,6,-1,0,0
18312,37,management,married,unknown,1,62,1,0,cellular,31,7,85,4,-1,0,0
18313,40,admin.,single,secondary,0,816,0,0,cellular,31,7,114,8,-1,0,0
18314,35,services,married,secondary,0,1694,0,1,cellular,31,7,55,6,-1,0,0
18315,50,blue-collar,married,secondary,0,37,1,1,cellular,31,7,28,2,-1,0,0
18316,53,blue-collar,married,primary,0,880,0,0,cellular,31,7,207,4,-1,0,0
18317,37,entrepreneur,married,primary,0,62,0,0,cellular,31,7,404,2,-1,0,0
18318,39,services,divorced,secondary,0,42,0,0,cellular,31,7,75,2,-1,0,0
18319,50,blue-collar,married,unknown,0,2284,1,0,telephone,31,7,1088,17,-1,0,1
18320,55,technician,married,secondary,0,264,1,1,cellular,31,7,1150,5,-1,0,1
18321,56,technician,married,unknown,0,689,0,0,cellular,31,7,232,2,-1,0,0
18322,57,management,married,tertiary,0,179,0,0,cellular,31,7,190,2,-1,0,0
18323,52,blue-collar,single,secondary,0,-477,0,0,cellular,31,7,37,4,-1,0,0
18324,37,technician,married,secondary,0,703,0,0,cellular,31,7,92,2,-1,0,0
18325,31,admin.,married,secondary,0,377,0,0,cellular,31,7,384,4,-1,0,0
18326,50,technician,married,secondary,0,1518,0,1,cellular,31,7,321,2,-1,0,0
18327,36,management,married,tertiary,0,-381,1,0,cellular,31,7,30,29,-1,0,0
18328,37,technician,married,tertiary,0,7,1,1,cellular,31,7,18,10,-1,0,0
18329,47,blue-collar,married,secondary,0,1968,1,0,cellular,31,7,394,2,-1,0,0
18330,42,admin.,single,tertiary,0,634,0,0,cellular,31,7,451,2,-1,0,0
18331,53,entrepreneur,married,unknown,0,28,0,0,cellular,31,7,117,2,-1,0,0
18332,46,blue-collar,married,secondary,0,870,0,1,cellular,31,7,87,2,-1,0,0
18333,41,blue-collar,married,secondary,0,750,1,0,cellular,31,7,207,2,-1,0,0
18334,40,entrepreneur,divorced,tertiary,0,992,1,0,cellular,31,7,196,2,-1,0,0
18335,44,technician,divorced,primary,0,538,0,0,cellular,31,7,196,2,-1,0,0
18336,37,technician,married,secondary,0,1063,1,0,cellular,31,7,413,2,-1,0,0
18337,37,blue-collar,married,primary,0,153,0,1,cellular,31,7,15,26,-1,0,0
18338,39,services,married,secondary,0,124,1,0,cellular,31,7,81,5,-1,0,0
18339,41,technician,married,secondary,0,799,0,0,cellular,31,7,125,6,-1,0,0
18340,42,management,married,tertiary,0,4617,1,0,cellular,31,7,543,2,-1,0,0
18341,33,self-employed,married,secondary,0,0,1,0,cellular,31,7,14,23,-1,0,0
18342,55,housemaid,divorced,unknown,0,603,0,0,telephone,31,7,91,2,-1,0,0
18343,32,entrepreneur,single,primary,0,1770,0,1,cellular,31,7,70,6,-1,0,0
18344,48,blue-collar,married,secondary,0,-404,1,0,cellular,31,7,130,3,-1,0,0
18345,35,services,married,primary,0,14,0,1,cellular,31,7,151,8,-1,0,0
18346,25,blue-collar,married,secondary,0,2307,1,0,cellular,31,7,104,5,-1,0,0
18347,45,self-employed,married,secondary,0,830,0,0,cellular,31,7,468,2,-1,0,0
18348,51,entrepreneur,married,unknown,0,3404,0,0,cellular,31,7,44,7,-1,0,0
18349,58,retired,married,secondary,0,53,0,0,cellular,31,7,102,2,-1,0,0
18350,37,blue-collar,married,primary,0,704,1,0,cellular,31,7,183,2,-1,0,0
18351,27,technician,single,secondary,0,3267,0,1,cellular,31,7,62,13,-1,0,0
18352,36,technician,married,tertiary,0,571,1,1,cellular,31,7,46,3,-1,0,0
18353,35,technician,married,tertiary,0,108,1,0,cellular,31,7,65,3,-1,0,0
18354,52,retired,divorced,primary,0,353,0,0,cellular,31,7,395,4,-1,0,0
18355,38,blue-collar,married,secondary,0,264,1,0,telephone,31,7,15,2,-1,0,0
18356,36,blue-collar,married,secondary,0,462,0,0,cellular,31,7,474,2,-1,0,0
18357,44,management,married,tertiary,0,0,1,0,cellular,31,7,49,5,-1,0,0
18358,48,self-employed,married,secondary,0,884,1,0,cellular,31,7,118,2,-1,0,0
18359,44,management,single,tertiary,0,617,0,0,telephone,31,7,30,2,-1,0,0
18360,57,entrepreneur,married,unknown,0,20584,0,0,telephone,31,7,28,2,-1,0,0
18361,49,unemployed,married,secondary,0,13818,0,0,cellular,31,7,221,2,-1,0,0
18362,52,management,married,tertiary,0,4358,0,0,telephone,31,7,30,7,-1,0,0
18363,42,management,divorced,tertiary,0,580,1,0,cellular,31,7,216,2,-1,0,0
18364,35,housemaid,divorced,secondary,0,39,0,0,cellular,31,7,149,2,-1,0,0
18365,27,blue-collar,single,secondary,0,677,0,1,telephone,31,7,110,8,-1,0,0
18366,36,blue-collar,married,secondary,0,723,1,0,cellular,31,7,101,2,-1,0,0
18367,32,management,single,tertiary,0,29,1,0,cellular,31,7,49,24,-1,0,0
18368,43,self-employed,married,secondary,0,5317,0,0,cellular,31,7,244,2,-1,0,0
18369,42,admin.,divorced,secondary,0,490,0,0,cellular,31,7,196,4,-1,0,0
18370,39,services,married,secondary,1,-697,1,0,cellular,31,7,423,2,-1,0,0
18371,37,blue-collar,married,secondary,0,2924,0,0,cellular,31,7,74,2,-1,0,0
18372,41,management,married,unknown,0,944,0,0,cellular,31,7,81,2,-1,0,0
18373,46,self-employed,married,secondary,0,390,1,0,cellular,31,7,208,2,-1,0,0
18374,59,retired,married,primary,0,3079,0,0,telephone,31,7,19,2,-1,0,0
18375,53,management,divorced,tertiary,0,3158,0,0,cellular,31,7,126,23,-1,0,0
18376,48,management,married,unknown,0,970,0,0,cellular,31,7,67,2,-1,0,0
18377,35,services,single,secondary,0,1742,1,0,cellular,31,7,39,2,-1,0,0
18378,40,blue-collar,single,secondary,0,1953,0,0,telephone,31,7,78,2,-1,0,0
18379,38,admin.,married,tertiary,0,669,1,1,cellular,31,7,129,2,-1,0,0
18380,42,technician,married,primary,0,275,0,0,cellular,31,7,51,9,-1,0,0
18381,42,technician,married,tertiary,0,1079,0,0,cellular,31,7,61,2,-1,0,0
18382,51,unemployed,divorced,tertiary,0,0,0,0,cellular,31,7,574,2,-1,0,1
18383,56,entrepreneur,divorced,tertiary,0,3846,0,0,cellular,31,7,86,7,-1,0,0
18384,46,technician,married,secondary,0,0,1,0,telephone,31,7,181,2,-1,0,0
18385,57,admin.,married,secondary,0,340,0,1,cellular,31,7,167,2,-1,0,0
18386,43,housemaid,single,primary,0,24,0,0,cellular,31,7,35,2,-1,0,0
18387,49,services,divorced,unknown,0,313,1,0,cellular,31,7,203,7,-1,0,0
18388,37,technician,single,secondary,0,884,1,1,cellular,31,7,128,2,-1,0,0
18389,35,blue-collar,married,secondary,0,86,0,0,cellular,31,7,128,2,-1,0,0
18390,36,admin.,married,secondary,0,3308,0,1,cellular,31,7,119,2,-1,0,0
18391,40,blue-collar,married,secondary,0,4853,0,0,cellular,31,7,234,2,-1,0,0
18392,51,technician,married,unknown,0,-168,0,0,cellular,31,7,56,3,-1,0,0
18393,38,admin.,married,secondary,0,137,1,0,cellular,31,7,27,22,-1,0,0
18394,31,technician,single,secondary,0,0,1,0,cellular,31,7,16,34,-1,0,0
18395,35,blue-collar,married,secondary,0,-518,1,0,cellular,31,7,46,5,-1,0,0
18396,47,admin.,married,secondary,0,3936,1,0,telephone,31,7,15,2,-1,0,0
18397,37,blue-collar,married,unknown,0,557,0,0,cellular,31,7,47,2,-1,0,0
18398,48,services,divorced,secondary,0,105,0,0,cellular,31,7,111,2,-1,0,0
18399,55,blue-collar,married,primary,0,842,0,0,telephone,31,7,144,2,-1,0,0
